ID_Estudiante,Universidad,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Nivel_Critico,Nivel_Tecnico,Nivel_Participativo,Nivel_AMI_Global,Riesgo_Total,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Score_Riesgo_Academico,Score_Riesgo_LMS,Riesgo_Acad_Perceptual,Riesgo_Documental
STU_0001,UNMSM,3.6,4.0,3.4,3.6666666666666665,Medio,Alto,Medio,Medio,1,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,2,4,4,4,4,3.5,4.0,4.0,4.0
STU_0003,UNI,3.1,3.7,3.1,3.3000000000000003,Bajo,Alto,Bajo,Bajo,1,3,4,3,3,4,3,3,3,3,2,4,4,4,4,3,4,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3.125,3.125,3.25,3.125
STU_0006,UNI,3.4,3.3,3.3,3.3333333333333335,Bajo,Bajo,Medio,Bajo,1,2,4,4,5,4,2,4,3,3,3,2,4,4,3,3,4,4,2,4,3,2,4,4,4,4,4,4,2,3,2,3.875,2.875,3.75,2.875
STU_0008,UNI,3.4,2.8,3.1,3.0999999999999996,Bajo,Bajo,Bajo,Bajo,0,3,3,3,5,3,4,3,4,3,3,2,2,2,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2.25,3.0,3.0,3.0
STU_0009,UNI,3.7,3.6,4.0,3.766666666666667,Medio,Medio,Alto,Alto,1,3,3,4,4,3,3,5,3,4,5,3,4,5,4,3,4,4,4,2,3,4,4,5,3,3,3,5,5,5,3,3.625,3.375,4.25,3.375
STU_0010,UNI,3.7,4.0,4.0,3.9,Medio,Alto,Alto,Alto,0,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,2.0,2.0,2.0
STU_0011,UNMSM,3.8,3.8,4.0,3.8666666666666667,Medio,Alto,Alto,Alto,0,4,4,4,4,4,2,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1.75,2.0,2.0,2.0
STU_0012,UNI,3.4,3.5,3.6,3.5,Bajo,Medio,Medio,Medio,1,3,2,4,5,5,2,3,4,4,2,4,4,4,4,3,3,2,2,5,4,3,4,4,4,4,3,3,4,4,3,2.375,2.375,2.75,2.375
STU_0016,UNI,3.5,4.1,3.9,3.8333333333333335,Bajo,Alto,Alto,Alto,0,2,4,2,5,4,2,4,4,4,4,4,4,5,4,4,5,4,2,4,5,2,4,2,5,4,5,5,4,4,4,1.75,3.25,2.5,3.25
STU_0017,UNMSM,4.3,4.6,4.3,4.3999999999999995,Alto,Alto,Alto,Alto,0,4,5,5,5,5,3,2,4,5,5,5,5,5,3,4,5,5,4,5,5,4,5,5,5,5,4,2,4,5,4,1.0,2.125,1.0,2.125
STU_0019,UNMSM,3.9,3.0,3.8,3.5666666666666664,Alto,Bajo,Medio,Medio,0,3,5,4,5,5,4,3,3,4,3,3,3,2,5,4,3,2,3,2,3,3,5,5,5,5,2,3,3,4,3,1.75,1.5,2.0,1.5
STU_0020,UNMSM,3.6,3.9,3.6,3.6999999999999997,Medio,Alto,Medio,Medio,0,4,4,4,4,4,4,2,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,1.5,2.5,2.0,2.5
STU_0021,UNMSM,3.4,4.0,4.0,3.8000000000000003,Bajo,Alto,Alto,Alto,1,4,4,4,3,3,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.125,2.75,3.25,2.75
STU_0023,UNMSM,3.6,3.7,3.9,3.733333333333334,Medio,Alto,Alto,Alto,1,4,4,4,3,4,4,3,3,4,3,3,4,4,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,2.25,2.0,2.0,2.0
STU_0024,UNI,4.0,4.1,3.7,3.9333333333333336,Alto,Alto,Medio,Alto,0,5,5,4,3,4,5,3,3,5,3,5,5,4,4,4,4,4,3,4,4,4,3,4,4,5,3,4,3,3,4,1.625,1.625,2.25,1.625
STU_0025,UNMSM,3.8,4.3,3.5,3.8666666666666667,Medio,Alto,Medio,Alto,0,4,4,5,4,3,2,5,3,5,3,5,4,4,4,4,5,4,3,5,5,2,4,4,4,5,2,4,3,3,4,1.25,1.875,1.0,1.875
STU_0026,UNMSM,4.3,3.8,3.9,4.0,Alto,Alto,Alto,Alto,0,4,5,5,5,4,4,4,4,4,4,3,4,5,3,3,4,4,4,4,4,3,4,4,5,4,4,4,4,3,4,2.25,2.875,3.0,2.875
STU_0027,UNMSM,3.9,4.2,4.1,4.066666666666666,Alto,Alto,Alto,Alto,0,4,5,5,3,4,1,4,4,5,4,5,4,3,5,4,5,4,3,5,4,4,5,4,5,4,3,4,5,4,3,1.75,2.625,2.0,2.625
STU_0028,UNMSM,3.6,3.6,3.5,3.5666666666666664,Medio,Medio,Medio,Medio,0,4,4,4,2,2,3,5,4,3,5,3,4,4,4,4,4,4,2,3,4,2,4,3,4,4,3,4,4,4,3,2.25,3.375,3.0,3.375
STU_0029,UNMSM,3.5,3.4,3.2,3.366666666666667,Bajo,Medio,Bajo,Medio,1,4,4,3,4,4,3,3,3,4,3,4,4,4,3,4,3,3,2,3,4,2,4,2,5,4,2,4,3,4,2,2.75,2.875,2.5,2.875
STU_0030,UNMSM,3.9,3.6,3.5,3.6666666666666665,Alto,Medio,Medio,Medio,0,5,4,4,4,4,2,4,4,4,4,4,4,5,3,3,5,4,2,2,4,4,4,4,5,5,1,5,4,2,1,1.5,2.25,1.5,2.25
STU_0031,UNMSM,2.9,3.7,3.5,3.3666666666666667,Bajo,Alto,Medio,Bajo,1,4,3,4,2,3,1,4,4,2,2,3,5,5,4,3,5,5,1,2,4,2,4,4,4,4,3,4,3,5,2,2.25,2.375,2.0,2.375
STU_0034,UNMSM,4.2,4.3,4.6,4.366666666666666,Alto,Alto,Alto,Alto,0,5,4,5,5,5,2,4,5,4,3,4,3,4,5,5,5,4,3,5,5,5,5,4,5,5,4,5,5,5,3,1.25,2.0,1.5,2.0
STU_0035,UNMSM,3.5,4.1,3.6,3.733333333333333,Bajo,Alto,Medio,Medio,0,4,3,4,4,3,3,4,3,3,4,4,5,5,4,4,5,3,3,4,4,3,5,3,5,4,2,3,4,4,3,1.625,2.125,1.75,2.125
STU_0036,UNMSM,4.6,5.0,5.0,4.866666666666666,Alto,Alto,Alto,Alto,1,5,5,5,5,5,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3.5,5.0,5.0,5.0
STU_0039,UNMSM,4.4,4.5,3.8,4.233333333333333,Alto,Alto,Medio,Alto,1,5,5,5,5,4,2,4,5,4,5,5,5,5,4,4,5,5,3,4,5,2,4,4,5,5,2,5,3,4,4,1.75,1.875,1.0,1.875
STU_0042,UNMSM,4.4,4.5,4.4,4.433333333333334,Alto,Alto,Alto,Alto,1,5,4,4,4,5,4,5,5,4,4,5,4,5,4,5,5,5,4,4,4,5,4,4,4,5,4,5,4,5,4,1.75,1.75,1.5,1.75
STU_0043,UNMSM,4.0,3.9,3.8,3.9,Alto,Alto,Medio,Alto,0,4,3,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,3,4,4,5,4,3,4,4,4,3,1.875,2.0,2.25,2.0
STU_0044,UNMSM,3.9,3.3,3.4,3.533333333333333,Alto,Bajo,Medio,Medio,1,4,3,4,4,4,4,5,4,3,4,4,5,5,3,2,3,4,2,3,2,3,4,3,4,3,4,3,3,4,3,2.375,3.625,3.25,3.625
STU_0045,UNMSM,4.3,3.9,2.6,3.5999999999999996,Alto,Alto,Bajo,Medio,0,4,4,4,4,5,5,4,4,4,5,4,4,4,4,4,4,3,2,5,5,3,3,3,3,3,2,2,2,3,2,1.5,2.5,2.0,2.5
STU_0047,UNMSM,4.2,3.9,3.2,3.766666666666667,Alto,Alto,Bajo,Alto,0,4,4,5,4,3,4,5,4,4,5,4,4,4,4,3,5,3,3,4,5,3,4,3,4,5,3,3,2,2,3,1.75,2.125,2.0,2.125
STU_0048,UNMSM,4.0,4.1,4.0,4.033333333333333,Alto,Alto,Alto,Alto,1,4,4,5,5,4,2,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,4,4,4,4,4,4,4,4,1.875,3.625,2.25,3.625
STU_0050,UNMSM,4.3,4.0,3.7,4.0,Alto,Alto,Medio,Alto,0,5,5,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,1.375,2.125,1.75,2.125
STU_0051,UNI,3.4,3.7,3.7,3.6,Bajo,Alto,Medio,Medio,0,4,4,2,4,4,4,2,2,4,4,4,5,4,4,2,5,2,2,5,4,2,4,2,5,5,5,2,4,4,4,1.75,3.375,2.5,3.375
STU_0053,UNI,4.2,4.5,4.5,4.3999999999999995,Alto,Alto,Alto,Alto,0,4,4,5,5,4,1,5,5,4,5,5,5,5,4,4,4,5,5,4,4,5,5,4,4,5,5,5,4,4,4,1.375,2.0,1.75,2.0
STU_0054,UNI,3.6,3.3,4.6,3.8333333333333335,Medio,Bajo,Alto,Alto,0,4,4,4,4,3,2,4,4,3,4,4,4,4,3,3,3,3,3,3,3,4,4,3,5,5,5,5,5,5,5,2.25,3.0,3.0,3.0
STU_0055,UNI,3.8,3.0,3.7,3.5,Medio,Bajo,Medio,Medio,0,2,5,5,4,3,2,5,3,4,5,4,3,4,2,1,5,5,1,2,3,3,4,3,5,4,5,3,3,3,4,2.25,2.5,3.5,2.5
STU_0057,UNI,4.0,3.8,3.2,3.6666666666666665,Alto,Alto,Bajo,Medio,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,2,4,4,2,4,4,4,2,1.5,2.0,2.0,2.0
STU_0058,UNI,3.4,2.9,3.4,3.233333333333333,Bajo,Bajo,Medio,Bajo,0,3,4,5,5,3,3,4,2,3,2,3,4,3,2,3,2,3,2,3,4,4,3,3,3,4,3,3,3,5,3,2.25,3.5,3.5,3.5
STU_0059,UNI,4.7,4.0,4.6,4.433333333333333,Alto,Alto,Alto,Alto,0,5,5,5,4,4,5,5,5,5,4,5,5,4,3,3,5,5,3,2,5,4,4,4,4,5,5,5,5,5,5,1.0,3.0,1.0,3.0
STU_0060,UNI,2.3,3.1,2.6,2.6666666666666665,Bajo,Bajo,Bajo,Bajo,0,2,2,3,3,2,3,2,2,2,2,3,4,2,2,3,2,4,4,3,4,2,3,3,2,2,2,3,3,2,4,2.5,3.5,3.5,3.5
STU_0061,UNI,4.7,4.8,4.7,4.733333333333333,Alto,Alto,Alto,Alto,1,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,3,5,5,4,5,5,5,5,3,5,5,5,5,2.0,1.5,2.0,1.5
STU_0062,UNI,3.5,3.4,3.8,3.5666666666666664,Bajo,Medio,Medio,Medio,0,3,3,4,4,3,4,3,3,4,4,3,4,4,3,2,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,2.375,3.125,3.25,3.125
STU_0063,UNI,3.9,3.5,3.9,3.766666666666667,Alto,Medio,Alto,Alto,0,4,4,4,4,3,4,5,3,3,5,4,4,4,2,4,5,4,2,2,4,3,4,4,5,4,3,4,4,4,4,2.25,3.25,3.0,3.25
STU_0064,UNI,3.6,3.6,3.5,3.5666666666666664,Medio,Medio,Medio,Medio,0,4,4,4,3,4,2,4,3,4,4,4,4,3,4,4,3,4,3,4,3,4,3,3,4,4,4,3,4,3,3,1.75,2.0,2.0,2.0
STU_0065,UNI,3.6,2.9,2.3,2.9333333333333336,Medio,Bajo,Bajo,Bajo,0,4,4,5,3,3,2,5,3,3,4,4,5,3,3,3,3,2,1,2,3,2,4,1,4,3,1,3,2,2,1,1.5,2.5,1.5,2.5
STU_0066,UNI,3.7,3.4,3.2,3.4333333333333336,Medio,Medio,Bajo,Medio,0,4,4,3,3,4,4,4,3,4,4,3,4,3,3,3,4,4,2,4,4,3,4,2,5,4,2,3,3,4,2,1.75,2.375,2.0,2.375
STU_0067,UNI,3.5,3.6,3.0,3.3666666666666667,Bajo,Medio,Bajo,Bajo,0,4,4,4,3,3,3,2,4,3,5,5,4,4,2,2,5,4,1,4,5,2,5,2,4,4,2,4,3,2,2,1.375,2.625,1.75,2.625
STU_0068,UNMSM,3.2,3.8,3.7,3.5666666666666664,Bajo,Alto,Medio,Medio,0,4,2,5,3,2,1,4,4,3,4,4,5,4,3,3,4,4,3,4,4,4,4,3,4,4,2,4,4,4,4,2.0,3.0,2.0,3.0
STU_0069,UNMSM,3.7,4.3,3.1,3.6999999999999997,Medio,Alto,Bajo,Medio,0,3,4,4,4,5,3,4,2,4,4,4,5,5,5,5,5,2,2,5,5,2,4,2,4,4,2,4,3,4,2,1.875,3.375,2.75,3.375
STU_0071,UNI,4.1,3.5,3.7,3.766666666666667,Alto,Medio,Medio,Alto,1,4,4,5,4,4,2,5,4,4,5,4,5,4,4,2,3,2,2,4,5,4,3,3,2,4,4,4,5,4,4,2.5,3.625,3.5,3.625
STU_0072,UNI,4.0,4.0,4.2,4.066666666666666,Alto,Alto,Alto,Alto,0,5,4,5,4,4,1,4,4,4,5,4,5,4,3,4,4,4,2,5,5,3,5,3,5,5,4,4,5,3,5,1.125,2.625,1.25,2.625
STU_0073,UNI,3.5,3.7,3.3,3.5,Bajo,Alto,Medio,Medio,0,4,4,4,3,4,4,4,3,2,3,4,4,3,4,3,5,5,2,3,4,2,4,4,4,4,2,3,3,4,3,1.125,2.5,1.25,2.5
STU_0074,UNMSM,3.4,4.1,3.9,3.8000000000000003,Bajo,Alto,Alto,Alto,0,4,2,4,4,3,3,4,4,3,3,4,4,4,4,4,5,4,3,4,5,3,5,4,4,5,3,4,4,3,4,2.375,3.0,3.25,3.0
STU_0075,UNMSM,3.8,3.5,3.1,3.466666666666667,Medio,Medio,Bajo,Medio,1,5,4,4,3,4,4,4,2,4,4,4,5,4,3,3,5,2,1,4,4,2,4,3,4,4,1,5,3,4,1,2.875,2.5,2.25,2.5
STU_0076,UNMSM,4.1,4.8,4.8,4.566666666666666,Alto,Alto,Alto,Alto,0,4,4,5,4,5,1,3,5,5,5,5,5,3,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,1.875,1.875,2.25,1.875
STU_0077,UNMSM,3.8,4.2,4.5,4.166666666666667,Medio,Alto,Alto,Alto,0,4,4,4,4,5,3,4,4,3,3,4,5,5,5,4,4,4,3,3,5,3,5,5,5,5,4,5,5,4,4,1.25,1.75,1.5,1.75
STU_0078,UNI,3.5,3.4,3.2,3.366666666666667,Bajo,Medio,Bajo,Medio,0,3,3,4,3,4,4,4,3,3,4,3,4,3,4,4,3,4,3,3,3,3,4,3,3,3,2,4,3,3,4,1.875,2.0,2.25,2.0
STU_0081,UNI,3.9,3.9,4.0,3.9333333333333336,Alto,Alto,Alto,Alto,1,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,3,4,3.625,3.625,4.25,3.625
STU_0082,UNI,3.8,3.9,3.9,3.8666666666666667,Medio,Alto,Alto,Alto,0,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,1.5,1.0,1.5,1.0
STU_0083,UNI,4.2,4.4,4.2,4.266666666666667,Alto,Alto,Alto,Alto,1,4,5,4,4,5,2,4,5,5,4,4,4,5,5,4,4,5,5,4,4,4,4,5,4,4,4,5,5,4,3,3.5,4.5,4.5,4.5
STU_0084,UNI,2.4,3.1,2.9,2.8000000000000003,Bajo,Bajo,Bajo,Bajo,0,1,2,3,3,3,2,3,2,3,2,1,2,3,4,3,4,3,4,4,3,1,1,3,3,3,4,3,4,3,4,1.75,2.5,2.0,2.5
STU_0085,UNI,4.2,4.9,4.6,4.566666666666667,Alto,Alto,Alto,Alto,0,4,5,5,5,5,1,5,5,3,4,4,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,5,5,5,1.0,1.0,1.0,1.0
STU_0087,UNI,4.4,4.6,4.8,4.6000000000000005,Alto,Alto,Alto,Alto,0,5,5,5,5,5,1,5,5,4,4,5,5,5,5,5,5,5,1,5,5,3,5,5,5,5,5,5,5,5,5,1.375,1.625,1.25,1.625
STU_0088,UNI,5.0,5.0,5.0,5.0,Alto,Alto,Alto,Alto,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1.5,1.0,1.0,1.0
STU_0089,UNI,3.5,4.3,4.2,4.0,Bajo,Alto,Alto,Alto,1,5,3,5,4,3,1,5,3,4,2,5,5,4,3,4,5,5,2,5,5,2,4,4,5,5,5,4,3,5,5,3.125,2.875,4.25,2.875
STU_0090,UNI,3.3,2.7,3.2,3.0666666666666664,Bajo,Bajo,Bajo,Bajo,0,3,4,4,2,4,5,2,2,4,3,1,2,4,3,1,4,4,1,3,4,2,4,3,5,4,3,2,3,4,2,2.0,2.625,2.5,2.625
STU_0091,UNI,3.4,3.9,4.1,3.7999999999999994,Bajo,Alto,Alto,Alto,1,3,4,4,3,4,3,4,3,3,3,4,4,4,4,3,4,5,4,3,4,4,5,4,4,5,5,4,3,3,4,2.625,3.625,3.25,3.625
STU_0092,UNI,4.3,3.5,3.8,3.8666666666666667,Alto,Medio,Medio,Alto,1,5,4,4,5,4,4,5,4,4,4,3,5,4,3,3,4,4,4,2,3,3,4,4,4,4,3,4,4,4,4,1.5,2.125,1.0,2.125
STU_0093,UNI,4.5,4.7,4.3,4.5,Alto,Alto,Alto,Alto,0,4,5,4,4,4,5,5,5,5,4,5,4,5,5,4,5,5,5,4,5,4,5,4,4,4,5,4,5,4,4,1.0,1.0,1.0,1.0
STU_0094,UNI,3.1,3.6,3.1,3.266666666666667,Bajo,Medio,Bajo,Bajo,1,3,3,4,3,3,2,4,3,3,3,4,4,3,3,2,4,4,4,4,4,4,3,2,2,3,3,3,4,3,4,2.375,2.5,2.25,2.5
STU_0097,UNMSM,3.8,4.1,4.3,4.066666666666666,Medio,Alto,Alto,Alto,0,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,5,5,3,4,4,4,4,4,4,5,5,4,4,4,5,2.125,3.0,2.75,3.0
STU_0099,UNMSM,3.6,3.1,3.0,3.233333333333333,Medio,Bajo,Bajo,Bajo,0,4,4,3,4,3,2,5,4,3,4,4,4,4,2,2,4,3,2,2,4,2,3,2,5,4,1,3,4,3,3,1.75,3.375,2.0,3.375
STU_0100,UNMSM,3.4,2.4,2.6,2.8000000000000003,Bajo,Bajo,Bajo,Bajo,1,4,4,4,4,4,2,4,4,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,4,2,2,4,2,4,2,3.25,3.5,3.5,3.5
STU_0101,UNMSM,3.5,3.4,3.4,3.4333333333333336,Bajo,Medio,Medio,Medio,1,4,2,4,5,3,3,4,4,3,3,4,4,3,4,3,2,3,2,4,5,4,2,4,4,1,5,4,4,3,3,3.125,4.0,3.25,4.0
STU_0102,UNMSM,3.3,2.5,4.2,3.3333333333333335,Bajo,Bajo,Alto,Bajo,0,3,3,4,3,3,3,4,3,4,3,3,3,2,5,4,2,1,1,1,3,4,5,5,5,5,3,3,5,5,2,1.25,1.375,1.5,1.375
STU_0103,UNMSM,3.7,2.7,3.8,3.4,Medio,Bajo,Medio,Medio,0,4,2,4,4,3,4,4,4,3,5,2,4,2,2,2,2,2,4,4,3,2,2,4,4,4,5,3,4,5,5,2.125,2.25,2.75,2.25
STU_0105,UNMSM,4.0,3.6,4.0,3.8666666666666667,Alto,Medio,Alto,Alto,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3.25,3.5,2.5,3.5
STU_0106,UNMSM,3.9,4.3,4.4,4.2,Alto,Alto,Alto,Alto,0,5,4,4,4,5,1,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4,4,4,5,5,4,5,4,5,4,1.125,1.625,1.25,1.625
STU_0107,UNMSM,3.7,4.0,4.3,4.0,Medio,Alto,Alto,Alto,0,4,4,4,3,4,2,3,4,4,5,4,3,4,3,4,4,5,4,5,4,4,4,3,4,5,5,5,4,4,5,2.0,1.625,2.0,1.625
STU_0108,UNMSM,4.0,4.5,4.5,4.333333333333333,Alto,Alto,Alto,Alto,0,5,5,4,4,4,1,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,1.0,1.0,1.0,1.0
STU_0109,UNMSM,4.1,4.6,4.0,4.233333333333333,Alto,Alto,Alto,Alto,0,4,4,5,5,5,1,4,4,4,5,5,5,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,1.625,2.25,1.75,2.25
STU_0110,UNMSM,4.8,5.0,4.6,4.8,Alto,Alto,Alto,Alto,1,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1.75,2.0,1.0,2.0
STU_0111,UNMSM,3.6,3.6,3.5,3.5666666666666664,Medio,Medio,Medio,Medio,1,4,3,4,4,2,4,3,4,4,4,4,4,3,4,4,5,4,2,2,4,2,4,4,5,4,2,4,3,3,4,3.25,3.0,3.5,3.0
STU_0112,UNMSM,4.2,4.0,4.0,4.066666666666666,Alto,Alto,Alto,Alto,0,5,4,4,4,5,2,4,5,5,4,4,5,4,5,4,5,3,2,4,4,3,5,4,4,4,4,4,5,4,3,1.75,2.25,2.0,2.25
STU_0114,UNMSM,3.5,3.4,3.2,3.366666666666667,Bajo,Medio,Bajo,Medio,1,4,3,4,4,2,3,4,4,4,3,4,4,3,4,4,3,5,2,2,3,4,5,4,5,4,1,1,1,3,4,2.0,3.125,1.5,3.125
STU_0115,UNMSM,4.8,4.5,3.8,4.366666666666667,Alto,Alto,Medio,Alto,1,5,5,5,5,4,5,4,5,5,5,5,5,4,5,4,5,5,3,4,5,3,4,4,5,4,3,4,4,4,3,2.25,2.125,2.0,2.125
STU_0116,UNMSM,4.4,4.6,4.4,4.466666666666667,Alto,Alto,Alto,Alto,1,5,5,4,5,4,5,4,4,5,3,4,4,5,5,5,5,5,4,4,5,4,5,5,4,5,4,4,4,5,4,2.0,1.0,1.5,1.0
STU_0117,UNMSM,3.7,4.0,3.9,3.8666666666666667,Medio,Alto,Alto,Alto,1,4,4,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2.75,4.0,4.0,4.0
STU_0118,UNMSM,4.4,4.5,4.5,4.466666666666667,Alto,Alto,Alto,Alto,1,5,5,5,4,5,1,5,5,4,5,5,5,5,4,4,5,5,2,5,5,4,4,5,5,5,3,5,4,5,5,2.875,2.25,3.25,2.25
STU_0120,UNMSM,4.6,4.9,5.0,4.833333333333333,Alto,Alto,Alto,Alto,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1.875,1.5,1.25,1.5
STU_0121,UNI,3.8,4.0,4.4,4.066666666666666,Medio,Alto,Alto,Alto,0,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4,4,5,1.375,2.125,1.75,2.125
STU_0122,UNI,2.2,2.5,2.9,2.533333333333333,Bajo,Bajo,Bajo,Bajo,1,1,2,3,4,2,2,3,2,1,2,1,2,3,1,4,2,3,3,2,4,2,5,4,3,4,3,2,1,3,2,2.5,2.625,2.5,2.625
STU_0123,UNI,3.7,3.2,3.2,3.366666666666667,Medio,Bajo,Bajo,Medio,1,4,3,4,4,4,2,4,4,4,4,4,4,3,4,4,2,2,3,3,3,2,3,3,2,5,3,3,3,4,4,2.125,1.625,1.75,1.625
STU_0124,UNI,4.0,3.7,4.0,3.9,Alto,Alto,Alto,Alto,0,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,4,1,5,5,5,5,1,5,4,4,5,1,1.0,1.0,1.0,1.0
STU_0125,UNI,3.8,3.5,3.6,3.6333333333333333,Medio,Medio,Medio,Medio,0,4,3,4,4,4,3,4,4,4,4,3,3,4,3,4,4,3,4,4,3,2,4,3,3,4,4,4,3,5,4,1.5,1.375,1.5,1.375
STU_0126,UNI,2.9,2.6,3.1,2.8666666666666667,Bajo,Bajo,Bajo,Bajo,0,3,3,3,2,4,3,3,3,3,2,2,3,2,2,3,3,3,2,3,3,3,3,3,2,4,4,2,3,3,4,2.0,2.625,2.0,2.625
STU_0128,UNI,3.2,3.5,3.5,3.4,Bajo,Medio,Medio,Medio,0,4,3,3,3,3,3,3,4,3,3,3,4,4,3,4,4,4,3,3,3,1,4,5,5,4,3,4,3,3,3,2.375,3.5,2.75,3.5
STU_0129,UNI,3.5,3.5,3.2,3.4,Bajo,Medio,Bajo,Medio,1,4,3,3,4,3,3,4,3,4,4,4,4,4,4,3,3,3,3,4,3,3,4,2,3,4,3,4,4,2,3,2.25,3.625,2.5,3.625
STU_0132,UNI,3.1,3.4,3.4,3.3000000000000003,Bajo,Medio,Medio,Bajo,0,3,3,3,4,4,2,3,3,3,3,3,3,4,3,3,4,4,3,4,3,4,4,4,3,3,3,3,3,4,3,2.25,3.0,3.5,3.0
STU_0133,UNI,3.7,3.5,3.3,3.5,Medio,Medio,Medio,Medio,1,4,4,4,4,3,3,3,4,4,4,4,2,4,3,4,4,4,3,4,3,3,5,5,5,5,3,2,2,1,2,3.625,3.75,4.25,3.75
STU_0134,UNI,2.3,2.8,4.0,3.033333333333333,Bajo,Bajo,Alto,Bajo,0,2,2,2,4,3,5,1,2,1,1,1,2,3,4,3,2,4,3,3,3,3,4,5,5,4,4,3,4,3,5,1.625,1.75,1.25,1.75
STU_0135,UNI,3.0,3.0,3.5,3.1666666666666665,Bajo,Bajo,Medio,Bajo,0,3,3,4,2,4,4,3,1,3,3,3,4,4,3,4,3,3,2,3,1,5,4,4,4,2,3,4,3,5,1,2.5,3.125,3.0,3.125
STU_0136,UNI,3.2,3.5,3.7,3.466666666666667,Bajo,Medio,Medio,Medio,0,4,4,3,3,3,2,3,3,4,3,4,3,3,3,3,4,4,4,3,4,4,4,4,4,4,3,3,4,3,4,1.5,1.25,1.5,1.25
STU_0137,UNI,3.1,3.0,2.4,2.8333333333333335,Bajo,Bajo,Bajo,Bajo,0,3,3,3,4,2,4,3,3,3,3,3,3,3,4,3,3,2,4,4,1,2,2,2,3,3,3,3,2,3,1,1.75,2.375,2.0,2.375
STU_0138,UNI,4.1,3.2,3.0,3.4333333333333336,Alto,Bajo,Bajo,Medio,0,4,4,4,4,4,5,4,4,4,4,4,3,4,3,4,4,2,3,4,1,3,3,3,5,4,5,1,1,4,1,2.375,3.5,3.25,3.5
STU_0141,UNI,2.7,3.0,3.6,3.1,Bajo,Bajo,Medio,Bajo,1,4,2,3,4,2,2,4,3,1,2,3,3,4,1,4,2,3,4,3,3,2,5,3,4,4,5,2,4,5,2,3.375,3.75,3.25,3.75
STU_0142,UNI,3.6,3.4,2.7,3.233333333333333,Medio,Medio,Bajo,Bajo,0,4,3,4,3,3,4,4,3,4,4,4,4,3,3,3,4,4,4,3,2,2,3,3,3,2,4,2,2,3,3,2.25,3.0,2.5,3.0
STU_0143,UNI,3.6,3.6,4.1,3.766666666666667,Medio,Medio,Alto,Alto,1,4,4,4,3,2,3,4,4,4,4,4,4,4,3,4,3,4,4,4,2,5,4,4,3,2,5,5,4,4,5,1.625,3.625,1.75,3.625
