ID_Estudiante,Universidad,Edad,Sexo,Semestre,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,A1_Interrupcion,A2_Desaprobados,A3_Retirados,A4,A5,A6,A7,A8,L1,L2,L3,L4,L5,L6,L7,L8,Calidad_Percibida,BC1,BC2,BC3,BC4,BT1,BT2,BT3,BT4,BP1,BP2,BP3,BP4,Flag_Inconsistencia,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Riesgo_Total,A5_Dificultad_num,A6_Consideracion_Abandono_num,A7_Exigencia_num,A8_Retrasos_num,L1_num,L2_num,L3_num,L4_num,L5_num,L6_num,L7_num,L8_num,Score_Riesgo_Academico,Score_Riesgo_LMS,Score_Riesgo_Continuidad,Indice_Coherencia,Analisis_Cuali,Flag_Inconsistencia_IA
STU_0280,UNMSM,,,,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5,4,4,5,2,3,4,5,4,5,No,En un Curso,No,,3,4,3,4,3,3.0,4,3,4,4,3,4,,verifico las bibliografias y fuentes,a veces no todo tiene referencia y no puedo ver de donde sacan la informacion,si porque asi puedo ver si lo que estoy haciendo esta bien o no,cuando se trata sobre informacion que se encuentra en libros en ingles,siento que son muy faciles y practicos de acceder,"si, con los problemas en internet o cuando se cuelgan las paginas, los resolvi mejorando mi red","han mejorado, ya que como las manejo bien, se me facilita hacer mis tareas y trabajos","que no me permita o detecte cuando me voy a otras paginas, porque son muy distraido","no muy buena, ya que algunos compañeros cuando es trabajo virtual, suelen desconectarse y no contestan",me senti aislado ya que a veces ni el profesor es didactico  y nadie participa,"si, me desmotivo porque no se puede coordinar bien",en que como es virtual no se siente la presion o motivacion de estar ahi,False,3.3,3.555555555555556,4.1,3.655172413793104,0,3,3,3,3,3,3.0,4,3,4,4,3,4,2.0,3.5,2.0,,,False
STU_0281,UNMSM,,,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4,4,4,4,3,4,4,4,4,4,No,En dos o más,No,,4,2,3,3,2,3.0,2,2,2,2,2,2,,utilizo la ia para verificar que sea confiable o en todo caso busco el lugar o sitio web para despues identificar su confiabilidad,cuando no logro reconocer la pagina aun cuando lo verifique por las diferentes IAs generativas,si. ha ayudado mucho para lograr discernir fuentes confiables y obtener resultados reales y verídicos en mis trabajos academicos,al momento de entrar en sitios totalmente desconocidos que ni logro reconocer de donde se obtiene dicha informacion,"completamente fuctifero, realce mis conocimientos en tecnologia informatica virtual","si. mi equipo de computo no era el optimo, tuve que comprarme un nuevo equipo (laptop)",en un principio me dificulto. pero luego me adapte rapidamente y ya no tuve problemas,en aprender a utilizar las claes virtuales en plataformas como meet o zoom,"bien, no tuve mucho problema en acoplarme a esas actividades","me senti aislado la verdad, ya que uno esta en su cuarto viendo la pantalla, en un cuarto o habitacion","si, gracias a la participacion virtual grupal pude practicar mi socializacion con los demas","de una manera positiva creo, logre sacar cosas para aprender de sus errores",False,3.8,3.8,3.9,3.8333333333333335,1,3,3,3,3,2,3.0,2,2,2,2,2,2,2.0,2.125,2.0,,,False
STU_0282,UNMSM,,,,,3.0,,4.0,,5.0,,,4.0,4.0,,4.0,,,,,,,,,2,5,5,5,1,5,5,5,5,3,No,Nunca,No,,2,1,1,1,1,3.0,1,3,1,1,1,1,,reviso las fuentes,ninguna,"al inicio si, en el primer ciclo ya que para mi era nuevo el echo de aprender mas por mi cuenta",normalmente mis fuentes son las mismas confiables,satisfactoria,no,si en la rapidez para desarrollar mis actividades,yo creo una mejor pc,satisfactoria,"no ninguno, diria intermedio ya que es intermedio","no, mas que todo seria la comodidad","diria de manera positiva, ya que como dije es mucho mas comodo",False,4.0,4.0,4.1,4.0625,0,3,3,3,3,1,3.0,1,3,1,1,1,1,2.0,1.5,2.0,,,False
STU_0283,UNMSM,,,,4.0,,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,4,3,2,3,1,4,3,4,2,3,No,Nunca,No,,2,4,3,4,3,3.0,4,3,3,4,3,2,,al cuestionar con diferentes IA si tienen al ser similares la informacion para que se llegue a un acuerdo comun,cuando se tiene al pedir informacion complicada por los pasos y limitaciones por autoria,me ayudo a mejorar e impulsar el estudio autodidacta  al tener que corroborar una y otra vez la informacion y aprender mejor o rapido,cuando tiende a ser investigacion teorica ya establecida por la ciencia u opinion cientifica,"no fu grato, por el gasto de recursos en segun plano y limitacion a poder internat interactuar","rendimiento al tener que ver la grabacion, grabo con xbox","aumento, al tener que aumentar restricciones para una mayor comodidad",la de participacion grupal a resolver problemas,fue ambivalente a veces facilitaba al conseguir informacion y debatir pero a veces simplemente no se avanza,"no, unilaterismo",no porque no fue interactivo,para aprender solo y autodidacta,False,3.4444444444444446,3.2,2.9,3.1724137931034484,0,3,3,3,3,3,3.0,4,3,3,4,3,2,2.0,3.125,2.0,,,False
STU_0284,UNMSM,,,,,,,4.0,4.0,5.0,,,4.0,4.0,4.0,,4.0,,,4.0,4.0,,,,3,5,5,4,2,4,4,4,5,4,No,Nunca,No,,2,3,2,1,1,3.0,2,1,1,2,2,3,,pregunto otras fuentes,"casi nula, confio en la informacion brindada",si por influencia de redes me animo a cambiar el enfoque de mis cursos,"temas de ciclos mayores, a la hora de elegir un tema para un curso de investigacion","no me agrada mucho que utilicen en su mayoria google meet, pero el hecho de que se puede grabar se me hace genial",nada del otro mundo,"si, hay herramientas que te pueden ahorrar el tiempo","creo que todas las clases son grabadas, creo que eso hubiera traido mejores resultados al ser una fuente que puedes consultar en diferentes momentos",no me agrada pero no creo que sea por la virtualidad,"si aislado, pero lo relaciono mas al hecho de falta de asesoria en los centro de educacion","depende de si el profesor es bueno, de hecho creo que es mas agradable no tener el ruido de los compañeros","por el momento no lo he sentido mucho, pero si he experimentado un mejor rendimiento en otro curso creo que gran parte gracias a la virtualidad",False,4.2,4.0,4.0,4.052631578947368,0,3,3,3,3,1,3.0,2,1,1,2,2,3,2.0,1.875,2.0,,,False
STU_0285,UNMSM,,,,3.0,3.0,3.0,,,,3.0,4.0,4.0,3.0,,,,,,,,,,,5,5,5,5,1,3,3,3,4,4,No,Nunca,No,,1,1,3,3,3,3.0,3,3,3,3,3,3,,buscando fuentes y referencias,ninguna dificultad en algunos casos muchos anuncios,"si me facilito muchas cosas, pero de igual manera sirve mucho para el estudio",en algunas paginas poco confiables,buena experiencia pero se debe de usar de manera responsable,"hasta el momento no , mi uso es responsable y moderado","facilitaron, aprendo muchas cosas y nuevas experiencias",mas tiempo en algunos cursos,"en ese caso no tan bueno, creo que para trabajar en grupo no es recomendable",me senti acompañado,si me ayudo mucho,en ciertas ocasiones como talleres o practicas,False,3.2857142857142856,,3.8,3.588235294117647,0,3,3,3,3,3,3.0,3,3,3,3,3,3,2.0,3.0,2.0,,,False
STU_0286,UNMSM,,,,3.0,,4.0,4.0,3.0,5.0,,3.0,3.0,4.0,4.0,2.0,,4.0,3.0,5.0,3.0,4.0,,4.0,2,4,4,5,4,5,3,2,3,4,No,Nunca,No,,3,2,3,1,1,3.0,1,1,2,1,1,2,,debe provenir de una fuente confiable como lo es una revista de google academic,existen muchas dificultades de evaluar esa informacion al ser tan masiva,"no, la veracidad de la informacion la puedo consultar con el especialista o profesor en este caso, y continuar con un correcto desarrollo academico",en la gran diversidad de fuentes que existen y que no siempre coinciden en la misma informacion,"imparcial, no se aprovechan al maximo pero tampoco es necesario un amplio conocimiento para usar las plataformas","si, conexiones caidas y problemas de comunicacion, contactando con la empresa se lograron resolver las conexiones de lux e internet","considero que me han permitido sobrellevar los cursos de una manera tranquila, pues conocer de la tecnologia me permite clarificar diversas dudas",apoyo tecnico en el uso del aula virtual y acceso a materiales de estudio verificados por un especialista,"sencilla, al ser virtual permite una facil coordinacion y las actividades quedan explicadas de forma permanente","acompañada, afortunadamente encontre personas en la facultad que permiten llevar esos cursos de una manera mas amena","no, muchas veces estas interacciones se dan de forma remota y considero que no afecta mucho","de una manera productiva, al quedar una evidencia del aprendizaje permite una mejor fluidez del curso",False,3.625,3.625,3.6,3.615384615384616,0,3,3,3,3,1,3.0,1,1,2,1,1,2,2.0,1.5,2.0,,,False
STU_0287,UNMSM,,,,4.0,,3.0,2.0,,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2,4,4,4,3,2,2,2,2,2,No,Nunca,No,,3,2,2,3,1,3.0,2,4,4,1,3,3,,verificando las paginas de las cuales extraigo la informacion obtenida,ninguna evidente,"si, ya que en un trabajo academico se evalua la veracidad de la informacion, como tambien la confiabilidad de las paginas o repositorios","al poder visualizar el origen de la informacion proporcionada, como tambien asi la trayectoria del autor de dicho contenido","una experiencia correcta y satisfactoria, mejorando mi desempeño",no felizmente,si aquellos con dificultades en el uso de la tecnologia suelen presentar menos comodidad en el desarrollo de clases virtuales,introduccion a herramientas tecnologicas,"correcta hasta el momento, igualmente no he tenido la oportunidad de participar con frecuencia","acompañada, debido a que me sentia comodo usando las herramientas","si, unos compañeros y docentes que dinamicen la clase, hacen mas ameno su clase",permitiendo que compañeros me guien en cosas que no dominaba,False,3.5,3.0,2.7,3.0357142857142856,0,3,3,3,3,1,3.0,2,4,4,1,3,3,2.0,2.625,2.0,,,False
STU_0288,UNMSM,,,,,,,4.0,4.0,5.0,,3.0,4.0,,4.0,2.0,,,4.0,4.0,3.0,4.0,3.0,4.0,2,4,3,3,1,5,2,2,3,3,No,Nunca,No,,2,1,3,1,1,3.0,1,1,1,1,1,1,,"porque uso fuentes confiables de informacion, como repositorios las biblioteca digital de unmsm, google scholar, scielo, etc","la dificultad que he presentado al evaluar la calidad es cuando abro link de IAs que ofrecen informacion referenciada, sin embargo al querer leerla me encuentro con un contenido vacio","si, ya que al uno saber mejor como recolectar la informacion y saber analizarla permite presentar mejores trabajos","en situaciones de contra reloj, al tener tiempo corto no puedo ponerme exquisito con la info","amena, sirve como un motor del aprendizaje si se emplea adecuadamente",justificandome con el encargado del curso (como por problemas de wifi),"si, ya que al estar aconstumbrado a la tecnologia se me falicita el manejo de la misma",haber tenido acceso a la tecnologia desde mas pequeño,tranquila,Sin respuesta.,"no, no fue un factor a considerar",de ninguna,False,4.0,3.5,2.8,3.3043478260869565,0,3,3,3,3,1,3.0,1,1,1,1,1,1,2.0,1.25,2.0,,,False
STU_0289,UNMSM,,,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4,4,4,3,2,4,5,5,5,5,No,En dos o más,"Sí, en más de una ocasión",,3,2,2,2,3,3.0,2,3,3,2,2,2,,"verifico las caracteristicas de la fuente sean articulos tesis libro, etc","he tenido dificultades por algunas referencias dentro de la fuente, generalmente por temas de actualizacion",si debido a que mis exposiciones tiene mayor peso justamente por las fuentes que utilizo,me he sentido mas segura cuando la fuente proviene de paginas oficiales y verificables,"buena, porque me ayudan bastante para repasar y exponer","si, por ejemplo en temas de conectividad o por temas de rendimiento de mi dispositivo, sin embargo lo resolvi mediante repetidores y nuevos perifericos","si, ya que se me hace mas comodo hoy en dia frente a diversas plataformas que he usado, ademas para repasar me fue muy util mis habilidades, debido a que puedo simplicar mis ejercicios",Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,False,3.7,3.5,4.1,3.7666666666666666,1,3,3,3,3,3,3.0,2,3,3,2,2,2,2.5,2.5,2.0,,,False
STU_0290,UNMSM,,,,4.0,,4.0,4.0,,5.0,3.0,4.0,,4.0,,4.0,,,,5.0,4.0,,,4.0,4,4,4,5,5,4,5,4,4,4,No,En un Curso,No,,3,2,2,2,2,3.0,1,1,2,2,2,3,,"si esta en una revista academica, articulo o gestionada por una empresa con fines academicos",algunos informes no presentan unas citas que no se encuentran,"si, porque me inculca un pensamiento mas critico y explorativo sin dejarme llevar por falsedades",cuando no son de una pagina o revista academica,me facilitan cuando tengo que investigar y estudiar,no,me ayudaron en cuestiones de busqueda entre otros porque con el conocimiento que tengo es mas facil y rapido el uso de distintas plataformas virtuales,cuestion de busqueda de material academico y el conocer distintas plataformas de aprendizaje,muy beneficiosa y de facil interaccion,"acompañado, normalmente paso en mi casa y ya estoy acostumbrado a estar conectados con otras personas de manera virtual",si porque con ellos las clases se vuelven interactivas y entretenidas,de manera en que se me facilita la investigacion y el uso de entornos virtuales,False,4.0,4.25,4.3,4.190476190476191,0,3,3,3,3,2,3.0,1,1,2,2,2,3,2.0,2.0,2.0,,,False
STU_0291,UNMSM,,,,4.0,,,,,5.0,,4.0,,,,3.0,,,,5.0,,,,4.0,2,5,4,5,3,5,5,2,3,2,No,En un Curso,No,,5,5,4,3,1,3.0,1,1,4,1,1,3,,si proviene de fuentes cientificas reconocidas como scopus,ninguna,"si, influye porque basandome en su informacion podre saber como manejar el curso",me senti inseguro cuando pedian informacion en otros idiomas,son simples y precisas,si falta de conexion a internet tuve que comprar un cable de internet  y conectarla a mi computadora,han facilitado porque puedo maniobrar mas rapido los canales digitales,los talleres ayudan,"fue buena, las personas en linea se dividen sus tareas entre ellos","me senti acompañado, porque tuve compañeros con situaciones similares",no porque en modalidad virtual me distraigo mas,ahora puedo encontrar informacion de forma sencilla para informes o trabajos importantes,False,4.333333333333333,4.0,3.6,3.8125,1,3,3,3,3,1,3.0,1,1,4,1,1,3,2.0,1.875,2.0,,,False
STU_0292,UNMSM,,,,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2,5,4,4,3,3,3,2,4,3,No,En un Curso,No,,2,3,3,3,2,3.0,2,4,4,2,3,4,,BUSCO OTRAS FUENTES Y SI CONFIRMA LO MISMO ENTONCES LO CONSIDERO CONFIABLE,NO ENCONTRAR LAS SUFICIENTES FUENTES QUE CORROBOREN SU CALIDAD,SI HA INFLUIDO EN CONTINUAR YA QUE SIENTO QUE MI ANALISIS CRITICO HA MEJORADO BASTANTE DESDE QUE INGRESE,ME HE SENTIDO MAS SEGURO CUANDO SON FUENTES CONOCIDAS PERO MENOS SEGURO CUANDO SON FUENTES NUEVAS Y TENGO QUE CORROBORARLAS.,DEBES EN CUANDO HE TENIDO PROBLEMAS CON MI INTERNET PERO GENERALMENTE HAN SIDO BUENAS EXPERIENCIAS.,ESTA SEMANA NO TENIA INTERNET WIFI EN CASA PERO TENIA DATOS EN MI CELULAR QUE COMPARTI CON MI COMPUTADORA.,ME HAN FACILITADO YA QUE VEO MUY SIMPLE Y FACIL COMO FUNCIONA LA MODALIDAD VIRTUAL.,UN APOYO FORMATIVO ME SERIA NECESARIO PARA NO DISTRAERME DURANTE LOS CURSOS VIRTUALES.,HA SIDO BASTANTE BUENA,UN POCO AISLADO YA QUE NORMALMENTE SOLO SE ESCUCHA AL PROFESOR Y DE VEZ EN CUANDO A LOS ALUMNOS.,NO TANTO PORQUE AUN TENGO EL PROBLEMA DE DISTRAERME MUCHO,ES MAS SENCILLO,False,3.888888888888889,3.5,3.3,3.5517241379310347,0,3,3,3,3,2,3.0,2,4,4,2,3,4,2.0,3.0,2.0,,,False
STU_0293,UNMSM,,,,4.0,3.0,3.0,4.0,4.0,,4.0,3.0,3.0,4.0,,,,4.0,3.0,3.0,3.0,3.0,,,2,5,5,5,4,4,5,5,4,4,Sí,Nunca,No,,1,1,1,1,2,3.0,1,1,3,1,1,1,,"por la pagina en la que encuentro, donde se filtra","es completo a veces, sin embargo no imposible",si he mejorado haciendo mis trabajos mas universitarios,en paginas de dudosa procedencia y que no tenga respaldo de instituciones,buena me ha ayudado a mejorar mi acceso a mis trabajos,si un poco para ver donde y para que son ciertas herramientas,si la han dificultado al principio pero ha ido mejorando,instructivos faciles de como utilizarlos,no he realizado aun,"no, un poco perdida solamente",si hace que sea mucho mas facil,ayuda porque muchos ya son de esa forma,False,3.555555555555556,3.2,4.3,3.7916666666666665,1,3,3,3,3,2,3.0,1,1,3,1,1,1,2.5,1.625,4.0,,,False
STU_0294,UNMSM,,,,4.0,4.0,4.0,,3.0,5.0,3.0,4.0,4.0,,4.0,3.0,4.0,,4.0,5.0,3.0,4.0,4.0,4.0,4,4,4,4,5,4,3,4,4,3,No,Nunca,No,,3,2,2,3,2,3.0,3,1,1,1,1,4,,"TENGO QUE VERIFICAR SI EL SITIO WEB ES DE PRESTIGIO Y ASIMISMO VER SI PERTENECE ALGUN BANCO CONOCIDO(SCOPUS,SCIELO...)",LOS SITIOS WEB DE DONDE SACAN LA INFORMACION,SI DEBIDO A QUE ES UN PRINCIPIO ETICO EN MI PERSONA,CUANDO ME MANDAN A HACER GRANDES PROYECTOS,EXCELENTE,"NO,NO HE TENIDO PROBLEMAS","MIS HABILIDADES AUNQUE SE ENCUENTRAN EN PROCESO , Y MUCHAS ME HAN AYUDADO EN MI TRABAJO Y EN EL AULA VIRTUAL",NINGUNO,MUY BUENA,ME HE SENTIDO ACOMPAÑADA YA QUE TODOS PODEMOS INTERACTUAR EN CLASE .,"SI,PORQUE HACE LA CLASE MAS DINAMICA",HA IMPACTADO BASTANTE PORQUE ME MANTIENE AL TANTO DEL CURSO EN TODA SU DURACION,False,3.875,3.888888888888889,3.9,3.888888888888889,0,3,3,3,3,2,3.0,3,1,1,1,1,4,2.0,2.0,2.0,,,False
STU_0295,UNMSM,,,,4.0,,,,,5.0,4.0,3.0,4.0,,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2,4,4,4,5,3,1,1,1,1,No,Nunca,No,,4,1,4,4,3,3.0,1,4,3,1,3,3,,REVISANDO LA METODOLOGIA UTILIZADA EN LA INVESTIGACION Y SU CLARIDAD,"SUS FUENTES PRIMARIAL AL CITAR,CUANDO ME QUIERO IR A LA CITA ORIGINAL RESULTA QUE ESTA EN OTRA CITA","SI , ME HACE ANALIZAR SI TOMAR O NO UNA DECISION",CUANDO SON DE FUENTES INSEGURAS,"MEDIA,INTERFAZ FRIA",NO,"NO REALMENTE,ES MAS PERSONAL PERO APRENDO MENOS EN VIRTUAL",SEPARAR AMBIENTES EN CASA,"SIEMPRE APRENDO ALGO NUEVO,ESPECIALMENTE A COMO INTERACTUAR CON DETERMINADO TIPO DE PERSONAS",NO,"NO,ES MAS EN VIRTUAL HAY MENOS INTERACCION",A APRENDER MENOS,False,4.0,3.6,2.6,3.28,0,3,3,3,3,3,3.0,1,4,3,1,3,3,2.0,2.625,2.0,,,False
STU_0296,UNMSM,,,,3.0,,3.0,4.0,4.0,2.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,2.0,4.0,4.0,4.0,,3,4,4,5,3,3,3,4,4,3,No,Nunca,No,,2,1,2,3,2,3.0,1,2,1,2,2,1,,verifico si proviene de canales oficiales de revistas cientificas,a veces resultan ser copias mal citadas,"a veces si, porque me sentia cansado de que haya demasiado bibliografia apocrifa",cuando recurria a bancos de informacion o repositorios de universidades,"como normales tampoco, es algo que me gusta tanto, porque me cuesta trabajo editar",si con ayuda de compañeros mas experimentados,"de hecho es una suerte, no considero tener tan buen desempeño",ayuda en excel power point,fue buena porque tengo fluidez al exponer,si a que lo hacia en compañis de amigos,"si, en parte porque a veces su compañia me complementaba","de una manera positiva, porque me ayuda a expresar y compartir infoirmacipon",False,3.5,3.75,3.6,3.615384615384616,0,3,3,3,3,2,3.0,1,2,1,2,2,1,2.0,1.75,2.0,,,False
STU_0297,UNMSM,,,,,,,,,5.0,,,,,,,,,,5.0,,,,,5,5,5,5,5,5,5,5,5,5,No,Nunca,No,,1,1,1,1,1,3.0,1,1,1,1,1,1,,REVISO QUE LA INFORMACION ESTE INDEXADA A UNA REVISTA CIENTIFICA,A VECES SE PRESENTA INFORMACION SIN FUENTES,ME HA SIDO DE AYUDA PERO NO ES DETERMINANTE AL NIVEL DE ABANDONAR O CONTINUAR UN CURSO,ME HE SENTIDO MAS SEGURO AL BUSCAR INFORMACION EN REVISTAS CIENTIFICAS,"BUENO,NO HE TENIDO MAYORES PROBLEMAS",NO,"NO,CREO QUE SON HABILIDADES QUE CUALQUIERA PUEDE TENER",NO CREO QUE SEA NECESARIO,MUY BUENA,CONSIDERO QUE ES MUY PARECIDO A LA PRESENCIALIDAD,"NO,CONSIDERO QUE LA MOTIVACION PROVIENE DE UNO MISMO Y DE SUS METAS","CREO QUE DE FORMA POSITIVA ,HAY MAS TIEMPO PARA ESTUDIAR",False,5.0,5.0,5.0,5.0,0,3,3,3,3,1,3.0,1,1,1,1,1,1,2.0,1.25,2.0,,,False
STU_0298,UNMSM,,,,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2,2,2,3,2,4,4,4,1,1,No,Nunca,No,,5,1,5,5,3,3.0,1,1,3,2,3,3,,no me fijo en eso,ninguna,"no, no me meto a analizar",chatgpt,divertida,no,mas o menos a la hora de buscar info,"en hacer informes, ensayos, etc",siempre he sido participativa,me da igual,no llevo clases virtuales,no participo virtualmente,False,3.2,2.9,2.5,2.8666666666666667,1,3,3,3,3,3,3.0,1,1,3,2,3,3,2.0,2.375,2.0,,,False
STU_0299,UNMSM,,,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4,4,4,4,1,4,4,4,4,4,No,Nunca,No,,1,1,1,1,1,3.0,1,1,1,1,2,2,,contrastando la informacion con varios sitios,para algunos temas no se encuentra mucha informacion y a veces la inteligencia artificial da falsa informacion,si influye porque el domincar el digital te desenvuelves mejor en los cursos virtuales,me siento insegura cuando aparece informacion buscada por la ia,actualmente nos da facilidad en varios aspectos,por el momento no he tenido mas problemas,"han facilitado, ya que la informacion se puede buscar mas rapido",quiza la enseñanza de como usar algunas herramientas digitales,ha sido provechosa porque suele ser un horario libre,depende de como se desenvuelvan mis compañeros,si porque depende de como se desarrolle la clase,nos da facilidades y hay un mayor compromiso con la carrera,False,4.1,3.3,3.7,3.7,0,3,3,3,3,1,3.0,1,1,1,1,2,2,2.0,1.5,2.0,,,False
